,task,cosine,rank,top_10,category
7307,"('listen', 'listening', 'play', 'playing')",0.5904238,1,"[('playing', 0.59042376), ('plays', 0.5615809), ('played', 0.5190134), ('##play', 0.3986385), ('players', 0.36522144), ('performing', 0.35051474), ('196', 0.34322733), ('dancing', 0.3363123), ('player', 0.33426583), ('singing', 0.33168456)]",gram5-present-participle
7308,"('listen', 'listening', 'predict', 'predicting')",0.6627582,1,"[('predicting', 0.6627582), ('prediction', 0.60765755), ('predicted', 0.60412663), ('predictions', 0.59438676), ('[unused335]', 0.5491313), ('[unused869]', 0.54881316), ('[unused566]', 0.5473466), ('[unused661]', 0.54642767), ('[unused970]', 0.54624087), ('[unused295]', 0.5462056)]",gram5-present-participle
7309,"('listen', 'listening', 'read', 'reading')",0.63320667,1,"[('reading', 0.6332068), ('reads', 0.5716964), ('readings', 0.44537464), ('reader', 0.42843902), ('translating', 0.40720433), ('recited', 0.3994428), ('viewing', 0.3961903), ('readers', 0.39589113), ('transcribed', 0.36920252), ('writing', 0.3679901)]",gram5-present-participle
7310,"('listen', 'listening', 'run', 'running')",0.56237125,1,"[('running', 0.5623714), ('runs', 0.5368064), ('ran', 0.48390692), ('309', 0.34560385), ('188', 0.34020576), ('207', 0.33826366), ('194', 0.3358017), ('312', 0.33532637), ('198', 0.33413872), ('318', 0.33302587)]",gram5-present-participle
7311,"('listen', 'listening', 'say', 'saying')",0.44155622,3,"[('says', 0.46080494), ('said', 0.4589981), ('saying', 0.44155622), ('whispering', 0.40468577), ('shouting', 0.36089563), ('imply', 0.35466817), ('murmur', 0.34721717), ('weeping', 0.34601587), ('asserting', 0.34406576), ('whispers', 0.34393004)]",gram5-present-participle
7312,"('listen', 'listening', 'scream', 'screaming')",0.59687847,2,"[('screams', 0.60509306), ('screaming', 0.5968785), ('shriek', 0.5712573), ('screamed', 0.56061524), ('yelling', 0.5423424), ('shouting', 0.5422489), ('crying', 0.5188506), ('whimper', 0.51272625), ('yells', 0.5096456), ('shout', 0.50700694)]",gram5-present-participle
7313,"('listen', 'listening', 'see', 'seeing')",0.5121711,1,"[('seeing', 0.5121711), ('sees', 0.45496458), ('seen', 0.43858412), ('saw', 0.4082666), ('viewing', 0.39565933), ('perceive', 0.3695327), ('witnessing', 0.36453182), ('watching', 0.34610596), ('spotting', 0.34089965), ('hear', 0.34035975)]",gram5-present-participle
7314,"('listen', 'listening', 'shuffle', 'shuffling')",0.6803445,1,"[('shuffling', 0.6803445), ('shuffled', 0.6574038), ('1725', 0.5906133), ('1704', 0.576833), ('1715', 0.5692251), ('1705', 0.5655695), ('1702', 0.5652576), ('55th', 0.56449723), ('1759', 0.5642915), ('1701', 0.56322163)]",gram5-present-participle
7315,"('listen', 'listening', 'sing', 'singing')",0.60423404,1,"[('singing', 0.6042341), ('sings', 0.54642403), ('sung', 0.5008379), ('sang', 0.5006045), ('humming', 0.492277), ('performing', 0.47244748), ('whispering', 0.46817613), ('shouting', 0.4679271), ('flirting', 0.46518913), ('chanting', 0.46343264)]",gram5-present-participle
7316,"('listen', 'listening', 'sit', 'sitting')",0.5798846,1,"[('sitting', 0.57988465), ('sits', 0.56616604), ('sat', 0.52001387), ('seated', 0.4704017), ('kneeling', 0.43807176), ('perched', 0.4290753), ('participating', 0.4253062), ('commence', 0.41258138), ('1707', 0.40848523), ('lying', 0.40812495)]",gram5-present-participle
7317,"('listen', 'listening', 'slow', 'slowing')",0.528203,2,"[('slower', 0.5584441), ('slowing', 0.528203), ('slowed', 0.4898779), ('slowly', 0.4411328), ('quicker', 0.43682742), ('faster', 0.4350684), ('halted', 0.42555144), ('stopping', 0.4227184), ('hesitant', 0.41616234), ('pausing', 0.41543826)]",gram5-present-participle
7318,"('listen', 'listening', 'swim', 'swimming')",0.6222657,1,"[('swimming', 0.6222657), ('swam', 0.589327), ('swimmers', 0.5018479), ('jogging', 0.4874251), ('bathing', 0.48559242), ('aquatic', 0.47663182), ('fished', 0.47267264), ('sailing', 0.47156486), ('swimmer', 0.47031885), ('diving', 0.46871164)]",gram5-present-participle
7319,"('listen', 'listening', 'think', 'thinking')",0.5666395,1,"[('thinking', 0.5666395), ('thinks', 0.50705075), ('thought', 0.4437043), ('believing', 0.3924773), ('talking', 0.3909454), ('dreaming', 0.3879337), ('believe', 0.38669717), ('suspect', 0.3852761), ('believes', 0.38319793), ('commenting', 0.38167053)]",gram5-present-participle
7320,"('listen', 'listening', 'vanish', 'vanishing')",0.645722,3,"[('disappears', 0.6491421), ('disappear', 0.6486839), ('vanishing', 0.6457219), ('disappearing', 0.6417603), ('vanished', 0.6209208), ('##は', 0.57470113), ('disappeared', 0.56151867), ('dismissing', 0.56130457), ('investigates', 0.5611073), ('perished', 0.5609858)]",gram5-present-participle
7321,"('listen', 'listening', 'walk', 'walking')",0.62327373,1,"[('walking', 0.6232736), ('walks', 0.58240676), ('walked', 0.5432058), ('stroll', 0.46812615), ('jogging', 0.42078367), ('stepping', 0.39844942), ('strolled', 0.39535674), ('walkway', 0.3908185), ('crawling', 0.38949403), ('marching', 0.3842364)]",gram5-present-participle
7322,"('listen', 'listening', 'write', 'writing')",0.635541,1,"[('writing', 0.635541), ('writes', 0.61922216), ('wrote', 0.5879562), ('written', 0.53904843), ('writings', 0.4973082), ('writers', 0.4917384), ('penned', 0.4790861), ('composing', 0.4758569), ('writer', 0.46660867), ('##writing', 0.45647717)]",gram5-present-participle
7323,"('listen', 'listening', 'code', 'coding')",0.41931483,4,"[('codes', 0.5851479), ('coded', 0.45635095), ('##code', 0.44570813), ('coding', 0.4193148), ('##14', 0.361777), ('communicating', 0.35317457), ('404', 0.34773672), ('1863', 0.34732443), ('341', 0.34348077), ('1708', 0.3420987)]",gram5-present-participle
7324,"('listen', 'listening', 'dance', 'dancing')",0.58008194,1,"[('dancing', 0.580082), ('dances', 0.5315089), ('danced', 0.5080757), ('dancers', 0.46780565), ('dancer', 0.45358828), ('performing', 0.39914212), ('singing', 0.39599803), ('##dance', 0.39297557), ('choreography', 0.38264704), ('clapping', 0.38059843)]",gram5-present-participle
7325,"('listen', 'listening', 'decrease', 'decreasing')",0.6648089,3,"[('decreases', 0.69593763), ('decreased', 0.6756597), ('decreasing', 0.6648089), ('increases', 0.6289929), ('increase', 0.62225074), ('reducing', 0.5880925), ('declines', 0.5822864), ('reduces', 0.56200767), ('reduce', 0.55772233), ('diminished', 0.5541147)]",gram5-present-participle
7326,"('listen', 'listening', 'describe', 'describing')",0.64617413,1,"[('describing', 0.6461742), ('describes', 0.6271521), ('described', 0.56745106), ('descriptions', 0.52747864), ('referring', 0.5094735), ('description', 0.49838915), ('likened', 0.49730444), ('characterised', 0.49217558), ('[unused869]', 0.49083653), ('classify', 0.49028644)]",gram5-present-participle
7327,"('listen', 'listening', 'discover', 'discovering')",0.63149506,1,"[('discovering', 0.63149506), ('discovers', 0.5991739), ('discovered', 0.5808068), ('discovery', 0.52009916), ('uncover', 0.5112977), ('rediscovered', 0.5052735), ('discoveries', 0.50161344), ('unearthed', 0.49858403), ('investigates', 0.48356125), ('detecting', 0.47775656)]",gram5-present-participle
7328,"('listen', 'listening', 'enhance', 'enhancing')",0.67018336,1,"[('enhancing', 0.6701833), ('enhancement', 0.61255956), ('enhanced', 0.6104845), ('improves', 0.5891036), ('facilitating', 0.586456), ('heightened', 0.5803109), ('strengthen', 0.5777826), ('improving', 0.5737842), ('asserting', 0.57078874), ('aiding', 0.57075804)]",gram5-present-participle
7329,"('listen', 'listening', 'fly', 'flying')",0.5459061,2,"[('flies', 0.57818896), ('flying', 0.54590607), ('flew', 0.48635235), ('flown', 0.47071174), ('##fly', 0.4472324), ('1735', 0.39316612), ('1580', 0.39071882), ('1715', 0.39071426), ('soaring', 0.39056164), ('soared', 0.38968968)]",gram5-present-participle
7330,"('listen', 'listening', 'generate', 'generating')",0.66970277,2,"[('generates', 0.6880336), ('generating', 0.6697026), ('generated', 0.66543335), ('[unused164]', 0.5626804), ('[unused707]', 0.5607039), ('[unused64]', 0.5602701), ('[unused957]', 0.56021965), ('[unused933]', 0.5601781), ('[unused960]', 0.55977744), ('[unused670]', 0.5597752)]",gram5-present-participle
7331,"('listen', 'listening', 'go', 'going')",0.5079574,1,"[('going', 0.5079575), ('went', 0.48798555), ('goes', 0.45935738), ('gone', 0.43578747), ('253', 0.3636088), ('403', 0.35800907), ('201', 0.35558897), ('##go', 0.35535982), ('252', 0.35445228), ('324', 0.35259774)]",gram5-present-participle
7332,"('listen', 'listening', 'implement', 'implementing')",0.6416728,1,"[('implementing', 0.6416728), ('implements', 0.6269992), ('implemented', 0.62534064), ('implementation', 0.538105), ('implementations', 0.53214276), ('enforcing', 0.5213587), ('installing', 0.5159436), ('executing', 0.51268816), ('administering', 0.5073823), ('adopting', 0.5052648)]",gram5-present-participle
7333,"('listen', 'listening', 'increase', 'increasing')",0.5802296,4,"[('increases', 0.6417956), ('increased', 0.5960561), ('decrease', 0.58108956), ('increasing', 0.5802297), ('decreases', 0.53677446), ('decreased', 0.5065301), ('decreasing', 0.50508165), ('heightened', 0.47050148), ('improving', 0.46155843), ('reducing', 0.45408478)]",gram5-present-participle
7334,"('listen', 'listening', 'jump', 'jumping')",0.6039054,2,"[('jumps', 0.60536116), ('jumping', 0.6039054), ('jumped', 0.57110685), ('leap', 0.47920316), ('leaping', 0.45685184), ('jumper', 0.44455293), ('leaps', 0.43978703), ('leaped', 0.4397798), ('leapt', 0.426869), ('vaulted', 0.40663964)]",gram5-present-participle
7335,"('look', 'looking', 'move', 'moving')",0.6880791,1,"[('moving', 0.688079), ('moves', 0.6045516), ('moved', 0.5997835), ('relocating', 0.4885036), ('relocate', 0.4594637), ('migrating', 0.44279248), ('relocation', 0.43968675), ('progressing', 0.4387853), ('relocated', 0.43384653), ('aiming', 0.41079006)]",gram5-present-participle
7336,"('look', 'looking', 'play', 'playing')",0.6082283,1,"[('playing', 0.6082284), ('plays', 0.5818521), ('played', 0.53935754), ('##play', 0.401042), ('players', 0.39375994), ('performing', 0.380484), ('player', 0.3679099), ('progressing', 0.3619066), ('1600', 0.3520992), ('192', 0.34959832)]",gram5-present-participle
7337,"('look', 'looking', 'predict', 'predicting')",0.69427586,1,"[('predicting', 0.694276), ('predicted', 0.620131), ('predictions', 0.61298203), ('prediction', 0.59916484), ('anticipating', 0.588203), ('[unused159]', 0.5761518), ('[unused880]', 0.57605237), ('[unused332]', 0.57481366), ('[unused379]', 0.5745066), ('[unused510]', 0.57446396)]",gram5-present-participle
7338,"('look', 'looking', 'read', 'reading')",0.61663043,1,"[('reading', 0.6166305), ('reads', 0.6087339), ('readings', 0.44517723), ('smelling', 0.43350446), ('translating', 0.42602378), ('transcribed', 0.41713652), ('recited', 0.40984192), ('quoting', 0.40544412), ('reader', 0.40012687), ('readers', 0.39655066)]",gram5-present-participle
7339,"('look', 'looking', 'run', 'running')",0.6130556,1,"[('running', 0.61305565), ('runs', 0.57147837), ('ran', 0.48708394), ('309', 0.38829744), ('209', 0.36972806), ('322', 0.36730042), ('305', 0.36694837), ('308', 0.36251757), ('336', 0.3618831), ('224', 0.36166137)]",gram5-present-participle
7340,"('look', 'looking', 'say', 'saying')",0.5330837,1,"[('saying', 0.5330837), ('says', 0.52710485), ('said', 0.48586312), ('whispering', 0.41049945), ('stating', 0.40631875), ('admitting', 0.40026364), ('talking', 0.3923075), ('proposing', 0.3915448), ('asking', 0.38993037), ('explaining', 0.38870412)]",gram5-present-participle
7341,"('look', 'looking', 'scream', 'screaming')",0.64314145,2,"[('screams', 0.6689898), ('screaming', 0.64314145), ('screamed', 0.6325913), ('yelling', 0.60361725), ('shriek', 0.6028074), ('yells', 0.57596666), ('shouting', 0.57003844), ('shrieked', 0.5673682), ('moaning', 0.54981744), ('sobbing', 0.5497786)]",gram5-present-participle
7342,"('look', 'looking', 'see', 'seeing')",0.5732181,1,"[('seeing', 0.5732181), ('sees', 0.50291926), ('seen', 0.45311213), ('saw', 0.4457145), ('smelling', 0.396416), ('witnessing', 0.39523345), ('viewing', 0.39122808), ('spotting', 0.38060677), ('perceive', 0.37522495), ('193', 0.36753228)]",gram5-present-participle
7343,"('look', 'looking', 'shuffle', 'shuffling')",0.7086135,1,"[('shuffling', 0.70861346), ('shuffled', 0.67965263), ('1725', 0.5935531), ('1718', 0.59182036), ('1704', 0.58801824), ('relocating', 0.5877693), ('1717', 0.58570135), ('1715', 0.58514506), ('ᄎ', 0.5841984), ('hurrying', 0.58178157)]",gram5-present-participle
7344,"('look', 'looking', 'sing', 'singing')",0.5993124,1,"[('singing', 0.5993124), ('sings', 0.56872857), ('sang', 0.5266678), ('sung', 0.52217555), ('smelling', 0.48690453), ('humming', 0.4861792), ('performing', 0.47998914), ('chatting', 0.47885358), ('singers', 0.47226194), ('praises', 0.47040805)]",gram5-present-participle
7345,"('look', 'looking', 'sit', 'sitting')",0.6124785,1,"[('sitting', 0.61247844), ('sits', 0.5928518), ('sat', 0.5195582), ('seated', 0.4720144), ('perched', 0.45604962), ('staring', 0.45473853), ('gazing', 0.45313963), ('##サ', 0.44676754), ('kneeling', 0.44394857), ('smelling', 0.4398104)]",gram5-present-participle
7346,"('look', 'looking', 'slow', 'slowing')",0.5452497,2,"[('slower', 0.5781573), ('slowing', 0.54524964), ('slowed', 0.527689), ('accelerating', 0.46370533), ('quicker', 0.45603743), ('accelerate', 0.45529374), ('slowly', 0.44951493), ('hesitant', 0.445577), ('hurrying', 0.44556558), ('faster', 0.4432285)]",gram5-present-participle
7347,"('look', 'looking', 'swim', 'swimming')",0.6458416,1,"[('swimming', 0.64584154), ('swam', 0.59101236), ('swimmers', 0.53334045), ('swimmer', 0.5206343), ('jogging', 0.506013), ('##オ', 0.5027221), ('gazing', 0.49792925), ('sailing', 0.49577639), ('leaping', 0.49571905), ('diving', 0.4952302)]",gram5-present-participle
7348,"('look', 'looking', 'think', 'thinking')",0.5934228,1,"[('thinking', 0.59342283), ('thinks', 0.57780266), ('smelling', 0.4808122), ('thinkers', 0.44963166), ('talking', 0.4403251), ('believing', 0.42766505), ('dreaming', 0.42553368), ('thought', 0.4217987), ('hoping', 0.41872802), ('wishing', 0.41816622)]",gram5-present-participle
7349,"('look', 'looking', 'vanish', 'vanishing')",0.6668827,4,"[('disappears', 0.6844544), ('disappear', 0.6739211), ('disappearing', 0.6724913), ('vanishing', 0.6668827), ('vanished', 0.6334084), ('ذ', 0.5969258), ('##オ', 0.59048575), ('resigning', 0.5892651), ('flees', 0.589168), ('shrinking', 0.58836675)]",gram5-present-participle
7350,"('look', 'looking', 'walk', 'walking')",0.64822245,1,"[('walking', 0.6482224), ('walks', 0.61645496), ('walked', 0.5808159), ('stroll', 0.48247764), ('jogging', 0.4525117), ('stepping', 0.4489376), ('gazing', 0.4404158), ('hurrying', 0.43257), ('strolled', 0.42583233), ('smelling', 0.42469028)]",gram5-present-participle
7351,"('look', 'looking', 'write', 'writing')",0.6454101,2,"[('writes', 0.6725619), ('writing', 0.6454102), ('wrote', 0.60965294), ('written', 0.5737166), ('writings', 0.52941835), ('authored', 0.516347), ('writers', 0.5154669), ('penned', 0.51394767), ('composing', 0.5014996), ('writer', 0.5008751)]",gram5-present-participle
7352,"('look', 'looking', 'code', 'coding')",0.44469464,4,"[('codes', 0.59960645), ('coded', 0.47007012), ('##code', 0.46229333), ('coding', 0.4446946), ('aiming', 0.37975025), ('adapting', 0.376674), ('##ф', 0.37449875), ('##14', 0.37379107), ('##च', 0.37287137), ('communicating', 0.3726124)]",gram5-present-participle
7353,"('look', 'looking', 'dance', 'dancing')",0.59998065,1,"[('dancing', 0.59998065), ('dances', 0.554998), ('danced', 0.53683287), ('dancers', 0.5161963), ('dancer', 0.493708), ('ballet', 0.43995103), ('performing', 0.4315515), ('waltz', 0.4159521), ('swaying', 0.4149463), ('singing', 0.41219428)]",gram5-present-participle
7354,"('look', 'looking', 'decrease', 'decreasing')",0.6867498,3,"[('decreases', 0.7226219), ('decreased', 0.6957279), ('decreasing', 0.6867497), ('increases', 0.6333113), ('declines', 0.6313611), ('reducing', 0.627742), ('reduces', 0.6091407), ('increase', 0.6067419), ('[unused68]', 0.59789556), ('[unused880]', 0.5968111)]",gram5-present-participle
7355,"('look', 'looking', 'describe', 'describing')",0.7040332,1,"[('describing', 0.7040332), ('describes', 0.6656158), ('described', 0.6012908), ('descriptions', 0.5828246), ('referring', 0.54962474), ('classify', 0.53304833), ('praises', 0.5317961), ('[unused880]', 0.5277376), ('[unused176]', 0.5274406), ('[unused828]', 0.52733433)]",gram5-present-participle
7356,"('look', 'looking', 'discover', 'discovering')",0.65947783,1,"[('discovering', 0.6594779), ('discovers', 0.6503601), ('discovered', 0.59170866), ('uncover', 0.55528235), ('discoveries', 0.5453428), ('rediscovered', 0.5451772), ('unearthed', 0.5205462), ('exploring', 0.5188101), ('smelling', 0.5170753), ('acquiring', 0.5157549)]",gram5-present-participle
7357,"('look', 'looking', 'enhance', 'enhancing')",0.71113,1,"[('enhancing', 0.71113), ('enhanced', 0.63432634), ('enhancement', 0.62232375), ('improving', 0.61088616), ('facilitating', 0.6042898), ('improves', 0.6001385), ('##オ', 0.59946114), ('altering', 0.5955204), ('strengthen', 0.5928522), ('smelling', 0.58872503)]",gram5-present-participle
7358,"('look', 'looking', 'fly', 'flying')",0.5669676,2,"[('flies', 0.62554604), ('flying', 0.5669676), ('flew', 0.5237038), ('flown', 0.5112894), ('##fly', 0.4579029), ('relocating', 0.43087202), ('fluttering', 0.4236574), ('airplanes', 0.41805607), ('##オ', 0.41784513), ('migrating', 0.41379035)]",gram5-present-participle
