,task,cosine,rank,top_10,category
5805,"('simple', 'simplest', 'high', 'highest')",0.58618253,1,"[('highest', 0.5861824), ('lowest', 0.48625115), ('higher', 0.41774884), ('highs', 0.41559115), ('tallest', 0.39759442), ('heaviest', 0.38524488), ('cheapest', 0.3759013), ('smallest', 0.3727851), ('coolest', 0.3696593), ('easiest', 0.36906728)]",gram4-superlative
5806,"('simple', 'simplest', 'hot', 'hottest')",0.65525526,1,"[('hottest', 0.65525526), ('hotter', 0.5618251), ('coolest', 0.497121), ('quickest', 0.4544896), ('easiest', 0.45333388), ('cheapest', 0.4439272), ('ottest', 0.44191578), ('safest', 0.42594513), ('fastest', 0.4160597), ('strongest', 0.410319)]",gram4-superlative
5807,"('simple', 'simplest', 'large', 'largest')",0.63412136,1,"[('largest', 0.63412136), ('smallest', 0.5715136), ('biggest', 0.51385474), ('larger', 0.49468625), ('sizable', 0.4866303), ('widest', 0.4737966), ('sizeable', 0.46963516), ('gigantic', 0.4613782), ('heaviest', 0.45417574), ('easiest', 0.45400208)]",gram4-superlative
5808,"('simple', 'simplest', 'long', 'longest')",0.5586973,1,"[('longest', 0.5586973), ('shortest', 0.44806775), ('longer', 0.40402427), ('quickest', 0.3860319), ('easiest', 0.3801702), ('widest', 0.3735105), ('earliest', 0.36375168), ('cheapest', 0.34548834), ('smallest', 0.34395978), ('oldest', 0.3370905)]",gram4-superlative
5809,"('simple', 'simplest', 'low', 'lowest')",0.66539174,1,"[('lowest', 0.6653918), ('smallest', 0.48840064), ('highest', 0.48207983), ('weakest', 0.48184198), ('cheapest', 0.48079875), ('lows', 0.47897795), ('easiest', 0.467905), ('poorest', 0.4304357), ('heaviest', 0.42652813), ('shortest', 0.42290446)]",gram4-superlative
5810,"('simple', 'simplest', 'old', 'oldest')",0.498555,2,"[('olds', 0.50233024), ('oldest', 0.49855506), ('smallest', 0.45317006), ('olded', 0.4455186), ('olding', 0.42076343), ('easiest', 0.41956538), ('eldest', 0.4137387), ('cheapest', 0.4129693), ('youngest', 0.40163139), ('tallest', 0.40022263)]",gram4-superlative
5811,"('simple', 'simplest', 'quick', 'quickest')",0.6730215,1,"[('quickest', 0.6730215), ('easiest', 0.5564207), ('quicker', 0.54678655), ('fastest', 0.5260013), ('cheapest', 0.48461118), ('shortest', 0.46945727), ('smallest', 0.45234695), ('safest', 0.4379633), ('weakest', 0.41978863), ('earliest', 0.4194116)]",gram4-superlative
5812,"('short', 'shortest', 'small', 'smallest')",0.65635073,1,"[('smallest', 0.6563508), ('largest', 0.50153655), ('smaller', 0.47559452), ('lowest', 0.47441858), ('tallest', 0.47304034), ('longest', 0.46613964), ('youngest', 0.45337364), ('toughest', 0.4489002), ('weakest', 0.44882792), ('widest', 0.44798094)]",gram4-superlative
5813,"('short', 'shortest', 'smart', 'smartest')",0.6370913,1,"[('smartest', 0.6370913), ('smarter', 0.56266236), ('cheapest', 0.4797833), ('tallest', 0.46322), ('toughest', 0.46306872), ('intelligent', 0.45675218), ('quickest', 0.45238858), ('fastest', 0.44752944), ('coolest', 0.44538105), ('busiest', 0.44402742)]",gram4-superlative
5814,"('short', 'shortest', 'strong', 'strongest')",0.6491682,1,"[('strongest', 0.64916825), ('weakest', 0.5395624), ('toughest', 0.4990326), ('stronger', 0.4976461), ('longest', 0.4594886), ('tallest', 0.45798945), ('fastest', 0.45033777), ('weaker', 0.44862396), ('heaviest', 0.44734672), ('busiest', 0.4360839)]",gram4-superlative
5815,"('short', 'shortest', 'tall', 'tallest')",0.6529082,1,"[('tallest', 0.65290815), ('taller', 0.5423874), ('longest', 0.51377964), ('busiest', 0.4745134), ('toughest', 0.46844018), ('smallest', 0.46056762), ('heaviest', 0.4597017), ('oldest', 0.45234814), ('cheapest', 0.45201585), ('quickest', 0.45090446)]",gram4-superlative
5816,"('short', 'shortest', 'weak', 'weakest')",0.66844916,1,"[('weakest', 0.6684492), ('strongest', 0.57175034), ('weaker', 0.57125556), ('lowest', 0.50819135), ('toughest', 0.5036533), ('smallest', 0.49990132), ('easiest', 0.48250982), ('cheapest', 0.48025432), ('poorest', 0.47915104), ('weaken', 0.47880715)]",gram4-superlative
5817,"('short', 'shortest', 'wide', 'widest')",0.63804954,1,"[('widest', 0.63804954), ('longest', 0.5087188), ('wider', 0.46076274), ('smallest', 0.458014), ('tallest', 0.45641014), ('toughest', 0.44457543), ('fastest', 0.44192445), ('lowest', 0.44104764), ('busiest', 0.43560103), ('quickest', 0.4345499)]",gram4-superlative
5818,"('short', 'shortest', 'young', 'youngest')",0.6157326,1,"[('youngest', 0.61573255), ('eldest', 0.5430113), ('youngsters', 0.5147469), ('younger', 0.50443745), ('oldest', 0.49761587), ('tallest', 0.4884681), ('youngster', 0.475643), ('longest', 0.46744907), ('youths', 0.4658427), ('poorest', 0.46502107)]",gram4-superlative
5819,"('short', 'shortest', 'bad', 'worst')",0.461889,2,"[('toughest', 0.47956192), ('worst', 0.461889), ('weakest', 0.4597645), ('poorest', 0.4514564), ('cheapest', 0.44830835), ('heaviest', 0.4473412), ('lowest', 0.4458432), ('longest', 0.44361648), ('busiest', 0.4376071), ('darkest', 0.42955878)]",gram4-superlative
5820,"('short', 'shortest', 'big', 'biggest')",0.5577709,1,"[('biggest', 0.5577708), ('largest', 0.49765578), ('smallest', 0.4881626), ('tallest', 0.48313636), ('longest', 0.47904187), ('toughest', 0.46814173), ('busiest', 0.45972705), ('heaviest', 0.45519465), ('widest', 0.447183), ('gigantic', 0.4427396)]",gram4-superlative
5821,"('short', 'shortest', 'bright', 'brightest')",0.5923123,1,"[('brightest', 0.5923123), ('brighter', 0.5612747), ('darkest', 0.497463), ('brightly', 0.49000037), ('tallest', 0.4763423), ('smartest', 0.4706977), ('fastest', 0.46390888), ('cheapest', 0.46178317), ('busiest', 0.46058327), ('longest', 0.458896)]",gram4-superlative
5822,"('short', 'shortest', 'cool', 'coolest')",0.65712607,1,"[('coolest', 0.657126), ('hottest', 0.51286614), ('cooler', 0.49790505), ('toughest', 0.47130525), ('tallest', 0.46571705), ('cheapest', 0.46346518), ('easiest', 0.45627853), ('smartest', 0.4544479), ('cooled', 0.45330322), ('quickest', 0.4504298)]",gram4-superlative
5823,"('short', 'shortest', 'dark', 'darkest')",0.61822957,1,"[('darkest', 0.61822957), ('darker', 0.5902296), ('darkness', 0.48215124), ('longest', 0.4653458), ('heaviest', 0.45938691), ('tallest', 0.45698395), ('lowest', 0.4491101), ('cheapest', 0.44718584), ('brightest', 0.4460384), ('toughest', 0.44592157)]",gram4-superlative
5824,"('short', 'shortest', 'easy', 'easiest')",0.6882907,1,"[('easiest', 0.68829066), ('easier', 0.55788183), ('toughest', 0.5224047), ('quickest', 0.50412965), ('simplest', 0.4984729), ('cheapest', 0.49013612), ('fastest', 0.46363756), ('hardest', 0.46001682), ('tallest', 0.45428938), ('longest', 0.4532087)]",gram4-superlative
5825,"('short', 'shortest', 'fast', 'fastest')",0.61749226,1,"[('fastest', 0.6174923), ('quickest', 0.556924), ('faster', 0.4732072), ('tallest', 0.46105012), ('longest', 0.4538124), ('quicker', 0.44172907), ('easiest', 0.43315914), ('cheapest', 0.43027854), ('toughest', 0.42425808), ('slower', 0.41636685)]",gram4-superlative
5826,"('short', 'shortest', 'good', 'best')",0.31294793,65,"[('longest', 0.42893118), ('quickest', 0.42651954), ('easiest', 0.4248228), ('toughest', 0.4232348), ('cheapest', 0.41872042), ('lowest', 0.41851455), ('strongest', 0.41458836), ('weakest', 0.40906966), ('finest', 0.40832046), ('fastest', 0.40684876)]",gram4-superlative
5827,"('short', 'shortest', 'great', 'greatest')",0.5433324,1,"[('greatest', 0.5433324), ('longest', 0.46842206), ('phenomenal', 0.4526647), ('tallest', 0.44541395), ('tremendous', 0.44355524), ('finest', 0.44156), ('busiest', 0.43354177), ('easiest', 0.43153957), ('terrific', 0.43116197), ('toughest', 0.43115988)]",gram4-superlative
5828,"('short', 'shortest', 'high', 'highest')",0.58479375,1,"[('highest', 0.5847937), ('lowest', 0.5353772), ('tallest', 0.4761129), ('longest', 0.4576727), ('heaviest', 0.4254134), ('fastest', 0.41009372), ('cheapest', 0.40809065), ('widest', 0.40597484), ('highs', 0.40040854), ('busiest', 0.3952001)]",gram4-superlative
5829,"('short', 'shortest', 'hot', 'hottest')",0.62475973,1,"[('hottest', 0.6247597), ('hotter', 0.5445792), ('coolest', 0.47553203), ('fastest', 0.47511795), ('busiest', 0.4711952), ('quickest', 0.46840304), ('tallest', 0.46572027), ('cheapest', 0.46571767), ('toughest', 0.45768481), ('longest', 0.45680553)]",gram4-superlative
5830,"('short', 'shortest', 'large', 'largest')",0.60510695,1,"[('largest', 0.605107), ('smallest', 0.5523119), ('longest', 0.50943446), ('tallest', 0.5055903), ('widest', 0.4864788), ('gigantic', 0.48228064), ('heaviest', 0.4747871), ('sizable', 0.47392747), ('biggest', 0.46966103), ('busiest', 0.4634181)]",gram4-superlative
5831,"('short', 'shortest', 'long', 'longest')",0.65803033,1,"[('longest', 0.6580303), ('tallest', 0.43162566), ('widest', 0.42263797), ('quickest', 0.42202544), ('fastest', 0.40783292), ('oldest', 0.40452933), ('earliest', 0.40170234), ('cheapest', 0.39351195), ('easiest', 0.39214888), ('busiest', 0.39104718)]",gram4-superlative
5832,"('short', 'shortest', 'low', 'lowest')",0.6787671,1,"[('lowest', 0.67876697), ('highest', 0.4919803), ('cheapest', 0.49102595), ('smallest', 0.48684224), ('weakest', 0.48452213), ('longest', 0.46409813), ('tallest', 0.46195376), ('lows', 0.4551092), ('heaviest', 0.4543281), ('easiest', 0.45059088)]",gram4-superlative
5833,"('short', 'shortest', 'old', 'oldest')",0.51879245,1,"[('oldest', 0.51879245), ('olds', 0.50619704), ('tallest', 0.46048424), ('eldest', 0.45593813), ('smallest', 0.45555377), ('youngest', 0.449526), ('longest', 0.44564024), ('olded', 0.43686005), ('cheapest', 0.4303142), ('busiest', 0.41696808)]",gram4-superlative
5834,"('short', 'shortest', 'quick', 'quickest')",0.64091945,1,"[('quickest', 0.6409195), ('fastest', 0.5576401), ('quicker', 0.5349748), ('easiest', 0.52068985), ('cheapest', 0.4900777), ('longest', 0.47574064), ('tallest', 0.46709627), ('toughest', 0.46599114), ('smallest', 0.45270288), ('simplest', 0.44067475)]",gram4-superlative
5835,"('short', 'shortest', 'simple', 'simplest')",0.6554551,1,"[('simplest', 0.65545505), ('easiest', 0.55905074), ('simpler', 0.5529631), ('smallest', 0.51728153), ('cheapest', 0.5125718), ('toughest', 0.48410282), ('simplicity', 0.4764221), ('straightforward', 0.47503367), ('smartest', 0.4740738), ('longest', 0.46202394)]",gram4-superlative
5836,"('small', 'smallest', 'smart', 'smartest')",0.6788024,1,"[('smartest', 0.6788023), ('smarter', 0.56659305), ('cheapest', 0.5175089), ('simplest', 0.49183255), ('coolest', 0.48760924), ('tallest', 0.47788504), ('quickest', 0.47153023), ('fastest', 0.4627298), ('toughest', 0.45028773), ('wealthiest', 0.44917887)]",gram4-superlative
5837,"('small', 'smallest', 'strong', 'strongest')",0.71974325,1,"[('strongest', 0.7197432), ('weakest', 0.57575995), ('stronger', 0.56176674), ('weaker', 0.5013151), ('toughest', 0.49616706), ('tallest', 0.47663453), ('heaviest', 0.47309262), ('fastest', 0.4708459), ('lowest', 0.46741873), ('highest', 0.45280746)]",gram4-superlative
5838,"('small', 'smallest', 'tall', 'tallest')",0.6885326,1,"[('tallest', 0.6885326), ('taller', 0.5537536), ('shortest', 0.49671), ('cheapest', 0.47840655), ('heaviest', 0.47614118), ('oldest', 0.47392812), ('lowest', 0.47309154), ('longest', 0.47246435), ('simplest', 0.46594676), ('quickest', 0.4639335)]",gram4-superlative
5839,"('small', 'smallest', 'weak', 'weakest')",0.7073998,1,"[('weakest', 0.7073998), ('weaker', 0.62599164), ('strongest', 0.6104298), ('lowest', 0.54537207), ('weaken', 0.5259005), ('poorest', 0.5181271), ('cheapest', 0.50957406), ('weakening', 0.50184375), ('weakness', 0.49891108), ('toughest', 0.4912479)]",gram4-superlative
5840,"('small', 'smallest', 'wide', 'widest')",0.6564944,1,"[('widest', 0.6564943), ('wider', 0.47581363), ('lowest', 0.46520913), ('simplest', 0.46464977), ('longest', 0.46074942), ('tallest', 0.45943958), ('highest', 0.45469457), ('fastest', 0.4459492), ('quickest', 0.44057816), ('shortest', 0.4389287)]",gram4-superlative
5841,"('small', 'smallest', 'young', 'youngest')",0.69047105,1,"[('youngest', 0.69047105), ('eldest', 0.58339477), ('oldest', 0.55180246), ('younger', 0.5384723), ('youngsters', 0.5335917), ('poorest', 0.5291016), ('tallest', 0.52469283), ('youngster', 0.50898534), ('cheapest', 0.5054635), ('simplest', 0.50239414)]",gram4-superlative
5842,"('small', 'smallest', 'bad', 'worst')",0.5387466,1,"[('worst', 0.53874654), ('poorest', 0.4841634), ('lowest', 0.47128382), ('cheapest', 0.46968326), ('weakest', 0.4643771), ('heaviest', 0.4562284), ('toughest', 0.4553953), ('deadliest', 0.45240465), ('horrible', 0.4368511), ('strongest', 0.43311793)]",gram4-superlative
5843,"('small', 'smallest', 'big', 'biggest')",0.666774,1,"[('biggest', 0.66677386), ('largest', 0.5754346), ('tallest', 0.518675), ('heaviest', 0.49440223), ('bigger', 0.47890168), ('coolest', 0.47089806), ('toughest', 0.46953574), ('simplest', 0.46802038), ('oldest', 0.46519822), ('widest', 0.46502823)]",gram4-superlative
5844,"('small', 'smallest', 'bright', 'brightest')",0.62877387,1,"[('brightest', 0.62877387), ('brighter', 0.59022856), ('darkest', 0.5169622), ('cheapest', 0.49608973), ('tallest', 0.4936584), ('coolest', 0.4888692), ('smartest', 0.48612812), ('fastest', 0.48219028), ('hottest', 0.4814308), ('poorest', 0.47666764)]",gram4-superlative
5845,"('small', 'smallest', 'cool', 'coolest')",0.7045522,1,"[('coolest', 0.7045522), ('hottest', 0.5375421), ('cooler', 0.49605557), ('cheapest', 0.47902855), ('tallest', 0.46219015), ('cooled', 0.4615969), ('simplest', 0.46022776), ('quickest', 0.45105398), ('easiest', 0.4487859), ('smartest', 0.44861197)]",gram4-superlative
5846,"('small', 'smallest', 'dark', 'darkest')",0.652842,1,"[('darkest', 0.65284204), ('darker', 0.6095836), ('darkness', 0.4913323), ('lowest', 0.48315322), ('heaviest', 0.47911754), ('cheapest', 0.47674745), ('hottest', 0.46816194), ('tallest', 0.4678662), ('deadliest', 0.4618004), ('brightest', 0.45635834)]",gram4-superlative
5847,"('small', 'smallest', 'easy', 'easiest')",0.7309547,1,"[('easiest', 0.73095477), ('simplest', 0.58790356), ('easier', 0.5739695), ('quickest', 0.5279004), ('cheapest', 0.5255931), ('toughest', 0.5161221), ('hardest', 0.49813193), ('fastest', 0.47818974), ('lowest', 0.47121507), ('shortest', 0.47002524)]",gram4-superlative
5848,"('small', 'smallest', 'fast', 'fastest')",0.6766456,1,"[('fastest', 0.67664564), ('quickest', 0.60783327), ('faster', 0.51273096), ('tallest', 0.4877253), ('shortest', 0.48124897), ('cheapest', 0.47147998), ('quicker', 0.46988773), ('easiest', 0.45156822), ('lowest', 0.43845066), ('weakest', 0.4325196)]",gram4-superlative
5849,"('small', 'smallest', 'good', 'best')",0.36087194,31,"[('lowest', 0.45351192), ('cheapest', 0.4490297), ('quickest', 0.44238913), ('strongest', 0.4401535), ('simplest', 0.4355634), ('easiest', 0.4300305), ('poorest', 0.4250298), ('weakest', 0.41797733), ('highest', 0.41688654), ('fastest', 0.41567048)]",gram4-superlative
5850,"('small', 'smallest', 'great', 'greatest')",0.58050144,1,"[('greatest', 0.5805015), ('coolest', 0.477587), ('tallest', 0.4703439), ('strongest', 0.46660998), ('terrific', 0.46272498), ('cheapest', 0.4583158), ('incredible', 0.45716408), ('finest', 0.45640486), ('quickest', 0.45620453), ('lowest', 0.45240018)]",gram4-superlative
5851,"('small', 'smallest', 'high', 'highest')",0.67278004,1,"[('highest', 0.6727799), ('lowest', 0.58293223), ('tallest', 0.48705536), ('heaviest', 0.437545), ('cheapest', 0.43040255), ('highs', 0.42630497), ('fastest', 0.4137222), ('higher', 0.4060713), ('oldest', 0.40524834), ('strongest', 0.4046628)]",gram4-superlative
5852,"('small', 'smallest', 'hot', 'hottest')",0.6877676,1,"[('hottest', 0.6877677), ('hotter', 0.5747115), ('coolest', 0.5212293), ('cheapest', 0.49947873), ('fastest', 0.49256846), ('quickest', 0.488024), ('tallest', 0.47849947), ('ottest', 0.46347332), ('strongest', 0.45082766), ('easiest', 0.45053908)]",gram4-superlative
5853,"('small', 'smallest', 'large', 'largest')",0.7054066,1,"[('largest', 0.7054065), ('biggest', 0.5591462), ('tallest', 0.5464988), ('heaviest', 0.51859516), ('simplest', 0.51393867), ('widest', 0.51355827), ('oldest', 0.5075614), ('lowest', 0.4956375), ('youngest', 0.49224654), ('cheapest', 0.48473573)]",gram4-superlative
5854,"('small', 'smallest', 'long', 'longest')",0.63080156,1,"[('longest', 0.63080156), ('shortest', 0.5211031), ('tallest', 0.43547672), ('quickest', 0.4312002), ('oldest', 0.42074868), ('simplest', 0.41715008), ('widest', 0.41521788), ('cheapest', 0.4136937), ('fastest', 0.41119742), ('largest', 0.40881208)]",gram4-superlative
5855,"('small', 'smallest', 'low', 'lowest')",0.74836326,1,"[('lowest', 0.7483632), ('highest', 0.56277823), ('cheapest', 0.52685475), ('lows', 0.512891), ('weakest', 0.5011916), ('poorest', 0.48991174), ('simplest', 0.47963285), ('shortest', 0.47378567), ('heaviest', 0.47221184), ('tallest', 0.47220615)]",gram4-superlative
5856,"('small', 'smallest', 'old', 'oldest')",0.5390353,1,"[('oldest', 0.5390353), ('olds', 0.53511775), ('tallest', 0.46084768), ('olded', 0.4606548), ('youngest', 0.45884272), ('eldest', 0.45002502), ('cheapest', 0.4449507), ('simplest', 0.4391091), ('olding', 0.4299911), ('poorest', 0.42821375)]",gram4-superlative
5857,"('small', 'smallest', 'quick', 'quickest')",0.67855203,1,"[('quickest', 0.67855203), ('fastest', 0.58011794), ('quicker', 0.55627596), ('easiest', 0.5316972), ('cheapest', 0.5203127), ('simplest', 0.5183341), ('shortest', 0.50901806), ('tallest', 0.47345993), ('slightest', 0.4495703), ('toughest', 0.44452518)]",gram4-superlative
5858,"('small', 'smallest', 'simple', 'simplest')",0.7559049,1,"[('simplest', 0.75590485), ('easiest', 0.56949544), ('simpler', 0.54496616), ('cheapest', 0.5402721), ('straightforward', 0.48024327), ('lowest', 0.47805282), ('smartest', 0.47529596), ('slightest', 0.4702133), ('shortest', 0.46623006), ('quickest', 0.46234244)]",gram4-superlative
5859,"('small', 'smallest', 'short', 'shortest')",0.618466,1,"[('shortest', 0.618466), ('shorter', 0.52015567), ('longest', 0.4817555), ('simplest', 0.46669012), ('quickest', 0.4611142), ('tallest', 0.44846886), ('lowest', 0.44292283), ('cheapest', 0.43641943), ('fastest', 0.42149523), ('easiest', 0.42017284)]",gram4-superlative
5860,"('smart', 'smartest', 'strong', 'strongest')",0.6992657,1,"[('strongest', 0.69926584), ('weakest', 0.5432713), ('stronger', 0.5194243), ('toughest', 0.47457916), ('finest', 0.4651351), ('weaker', 0.45952582), ('wealthiest', 0.44214243), ('safest', 0.44153693), ('brightest', 0.43882012), ('greatest', 0.43552923)]",gram4-superlative
